gameID,teamID,season,date,location,goals,xGoals,shots,shotsOnTarget,deep,ppda,fouls,corners,yellowCards,redCards,result
15608,101,2020,2021-01-24 14:00:00,h,1,2.49498,11,6,4,13.9565,11,4,1.0,0,W
15608,116,2020,2021-01-24 14:00:00,a,0,1.27481,13,5,12,12.2857,6,7,2.0,0,L
15609,98,2020,2021-01-24 11:30:00,h,2,3.5214,23,11,10,15.4375,11,7,3.0,0,W
15609,97,2020,2021-01-24 11:30:00,a,0,0.43025,11,2,5,9.8929,17,6,2.0,0,L
15610,96,2020,2021-01-24 17:00:00,h,2,2.00707,20,6,11,12.8846,16,9,2.0,0,W
15610,104,2020,2021-01-24 17:00:00,a,1,0.657277,5,1,2,11.5652,15,6,3.0,0,L
15611,111,2020,2021-01-23 17:00:00,h,0,1.74436,14,2,5,8.5455,11,5,2.0,0,L
15611,107,2020,2021-01-23 17:00:00,a,3,2.39517,18,7,12,10.5,14,7,1.0,0,W
15612,230,2020,2021-01-24 19:45:00,h,0,1.05418,12,6,6,7.7097,14,5,1.0,0,L
15612,102,2020,2021-01-24 19:45:00,a,2,2.1892,11,3,4,10.96,14,5,1.0,0,W
15613,95,2020,2021-01-23 14:00:00,h,4,2.59451,14,7,6,10.1212,12,3,3.0,0,W
15613,260,2020,2021-01-23 14:00:00,a,3,1.46005,6,3,4,14.5238,13,1,1.0,0,L
15614,99,2020,2021-01-23 17:00:00,h,0,0.210828,6,1,3,25.0,11,3,3.0,0,D
15614,106,2020,2021-01-23 17:00:00,a,0,0.725987,10,4,11,8.0,16,4,2.0,0,D
15615,94,2020,2021-01-24 14:00:00,h,3,2.35109,14,7,4,10.3333,13,3,2.0,0,W
15615,105,2020,2021-01-24 14:00:00,a,1,0.903544,12,2,9,10.5455,8,3,3.0,0,L
15616,115,2020,2021-01-31 14:00:00,h,0,0.63775,13,4,2,9.4211,15,3,3.0,0,L
15616,101,2020,2021-01-31 14:00:00,a,3,1.25048,11,4,8,7.8649,22,11,1.0,0,W
15617,102,2020,2021-01-30 17:00:00,h,0,0.240857,6,1,2,18.6957,11,5,4.0,0,L
15617,98,2020,2021-01-30 17:00:00,a,2,1.63913,9,3,9,8.8,10,7,2.0,0,W
15618,107,2020,2021-01-31 14:00:00,h,1,1.18024,8,3,6,5.9744,12,2,0.0,0,L
15618,96,2020,2021-01-31 14:00:00,a,3,2.39061,14,7,5,12.12,20,2,2.0,0,W
15619,97,2020,2021-01-30 14:00:00,h,1,1.3455,11,5,5,9.75,13,6,2.0,0,L
15619,111,2020,2021-01-30 14:00:00,a,2,3.3292,15,10,9,8.3448,12,4,1.0,0,W
15620,105,2020,2021-01-31 17:00:00,h,2,1.05768,10,3,2,11.4138,15,7,2.0,0,W
15620,230,2020,2021-01-31 17:00:00,a,0,0.540369,5,1,4,11.56,16,6,4.0,0,L
15621,116,2020,2021-01-31 14:00:00,h,1,0.879547,10,5,3,22.1765,10,3,2.0,0,D
15621,104,2020,2021-01-31 14:00:00,a,1,1.89569,15,4,10,6.6364,11,14,3.0,0,D
15622,260,2020,2021-01-31 11:30:00,h,0,0.816035,10,5,2,5.2222,18,2,6.0,1,L
15622,99,2020,2021-01-31 11:30:00,a,1,1.20302,6,3,1,14.0,19,2,4.0,1,W
15623,95,2020,2021-01-31 19:45:00,h,3,2.18476,15,6,7,10.28,15,4,2.0,0,W
15623,94,2020,2021-01-31 19:45:00,a,1,0.728479,8,1,8,8.5333,11,5,1.0,0,L
15624,106,2020,2021-01-30 19:45:00,h,4,1.65732,12,6,10,9.1034,9,7,0.0,0,W
15624,222,2020,2021-01-30 19:45:00,a,0,0.0,0,0,4,18.1,14,3,2.0,0,L
15625,113,2020,2021-01-29 19:45:00,h,1,2.16367,15,3,8,5.3947,20,7,2.0,0,D
15625,110,2020,2021-01-29 19:45:00,a,1,1.48381,8,1,5,10.7,15,2,2.0,2,D
15626,230,2020,2021-02-07 17:00:00,h,0,0.787202,15,5,7,7.1471,13,5,2.0,0,L
15626,97,2020,2021-02-07 17:00:00,a,3,1.45085,15,5,3,12.875,13,1,1.0,0,W
15627,96,2020,2021-02-07 19:45:00,h,1,1.0166,14,6,12,8.0455,16,12,2.0,0,W
15627,116,2020,2021-02-07 19:45:00,a,0,1.23787,7,2,1,13.381,14,2,2.0,0,L
15628,111,2020,2021-02-07 14:00:00,h,4,3.26629,21,11,8,10.8,17,8,3.0,0,W
15628,115,2020,2021-02-07 14:00:00,a,0,0.483519,10,2,4,10.4762,9,6,1.0,0,L
15629,110,2020,2021-02-05 19:45:00,h,0,0.54225,16,3,2,16.6316,9,7,3.0,0,L
15629,106,2020,2021-02-05 19:45:00,a,2,2.48145,14,6,10,14.4118,10,7,1.0,0,W
15630,101,2020,2021-02-06 19:45:00,h,2,1.09369,4,2,3,15.68,13,1,2.0,0,W
15630,105,2020,2021-02-06 19:45:00,a,1,2.09283,26,9,11,6.0333,11,6,3.0,0,L
15631,98,2020,2021-02-06 17:00:00,h,2,0.251055,3,2,6,31.3333,9,2,2.0,0,W
15631,95,2020,2021-02-06 17:00:00,a,0,0.652535,14,3,5,13.1333,13,9,2.0,0,L
15632,222,2020,2021-02-07 11:30:00,h,1,0.949104,12,3,7,11.75,17,2,4.0,0,D
15632,102,2020,2021-02-07 11:30:00,a,1,1.70084,13,5,4,5.2273,14,10,2.0,0,D
15633,104,2020,2021-02-06 14:00:00,h,1,0.974042,8,4,7,7.0417,20,5,2.0,0,L
15633,260,2020,2021-02-06 14:00:00,a,2,1.65222,13,6,7,8.8667,15,5,3.0,0,W
15634,107,2020,2021-02-06 14:00:00,h,3,2.05759,11,4,10,5.7297,24,4,3.0,0,D
15634,113,2020,2021-02-06 14:00:00,a,3,2.80114,21,6,6,12.0909,17,3,2.0,0,D
15635,99,2020,2021-02-07 14:00:00,h,2,2.21674,16,8,5,12.2381,9,10,2.0,0,W
15635,94,2020,2021-02-07 14:00:00,a,0,0.324304,6,0,4,8.1667,15,8,4.0,0,L
15636,116,2020,2021-02-14 14:00:00,h,0,0.203346,4,1,4,13.0667,17,6,3.0,0,L
15636,107,2020,2021-02-14 14:00:00,a,1,0.966776,10,2,6,6.1724,14,6,3.0,0,W
15637,97,2020,2021-02-12 19:45:00,h,1,1.91922,12,2,10,7.4583,17,8,3.0,0,D
15637,222,2020,2021-02-12 19:45:00,a,1,0.80004,14,6,5,10.32,10,3,2.0,0,D
15638,102,2020,2021-02-14 14:00:00,h,2,1.37373,8,3,3,7.0741,14,6,1.0,0,W
15638,110,2020,2021-02-14 14:00:00,a,1,1.28041,16,6,6,7.0,11,7,3.0,0,L
15639,113,2020,2021-02-13 14:00:00,h,0,0.406879,10,2,6,14.1364,13,3,2.0,0,D
15639,101,2020,2021-02-13 14:00:00,a,0,0.209162,6,2,5,12.8824,15,5,4.0,0,D
15640,105,2020,2021-02-13 17:00:00,h,1,1.05643,8,2,2,19.8,9,3,2.0,0,W
15640,98,2020,2021-02-13 17:00:00,a,0,2.01493,23,6,8,6.8571,18,9,3.0,0,L
15641,106,2020,2021-02-14 19:45:00,h,3,2.41606,12,7,10,39.625,7,4,2.0,0,W
15641,96,2020,2021-02-14 19:45:00,a,1,0.975673,15,6,11,16.1429,4,0,1.0,0,L
15642,260,2020,2021-02-13 19:45:00,h,2,1.33279,17,4,9,8.9118,18,5,3.0,0,W
15642,111,2020,2021-02-13 19:45:00,a,0,0.522191,7,0,0,9.875,14,2,1.0,0,L
15643,94,2020,2021-02-15 19:45:00,h,2,1.25993,12,4,8,5.1463,16,4,4.0,0,W
15643,230,2020,2021-02-15 19:45:00,a,1,1.28195,13,2,3,7.95,15,4,2.0,0,L
15644,115,2020,2021-02-14 17:00:00,h,1,0.737979,6,4,4,16.0,15,7,1.0,0,L
15644,104,2020,2021-02-14 17:00:00,a,2,2.7814,23,4,13,5.4706,17,8,1.0,0,W
15645,95,2020,2021-02-14 11:30:00,h,3,2.98143,13,5,12,8.8333,17,7,2.0,0,W
15645,99,2020,2021-02-14 11:30:00,a,0,0.310308,6,1,4,11.4643,7,2,0.0,0,L
15646,104,2020,2021-02-20 19:45:00,h,1,1.75431,30,8,28,3.3704,14,10,1.0,0,D
15646,97,2020,2021-02-20 19:45:00,a,1,0.547118,5,2,4,23.8,8,6,0.0,1,D
15647,98,2020,2021-02-22 19:45:00,h,3,4.42058,27,8,5,10.1,18,7,3.0,0,W
15647,115,2020,2021-02-22 19:45:00,a,0,0.654355,15,2,4,18.1667,9,3,1.0,0,L
15648,111,2020,2021-02-21 14:00:00,h,0,0.707265,15,8,12,10.1364,9,7,2.0,0,L
15648,106,2020,2021-02-21 14:00:00,a,3,2.95518,16,6,8,21.3077,10,7,1.0,0,W
15649,107,2020,2021-02-21 17:00:00,h,4,2.68448,18,5,12,9.6579,20,6,2.0,0,W
15649,105,2020,2021-02-21 17:00:00,a,2,0.624734,4,2,2,12.7,11,2,1.0,0,L
15650,222,2020,2021-02-21 19:45:00,h,0,0.24834,6,3,0,23.2308,11,1,4.0,1,D
15650,95,2020,2021-02-21 19:45:00,a,0,0.917367,11,4,8,3.8667,18,9,1.0,0,D
15651,96,2020,2021-02-20 14:00:00,h,1,1.36887,12,6,10,6.2667,14,4,4.0,0,W
15651,102,2020,2021-02-20 14:00:00,a,0,1.27226,10,0,6,9.9688,17,5,3.0,0,L
15652,110,2020,2021-02-19 17:30:00,h,3,2.08276,10,5,7,12.3333,20,0,4.0,0,W
15652,260,2020,2021-02-19 17:30:00,a,0,0.854682,10,2,7,9.15,11,6,0.0,0,L
15653,116,2020,2021-02-19 19:45:00,h,0,0.804795,18,1,6,7.037,20,8,3.0,0,L
15653,113,2020,2021-02-19 19:45:00,a,1,1.16138,10,5,9,6.2917,19,3,2.0,0,W
15654,230,2020,2021-02-21 11:30:00,h,2,2.71894,16,5,8,10.7273,18,3,7.0,0,D
15654,99,2020,2021-02-21 11:30:00,a,2,1.34636,14,3,6,9.7917,15,2,4.0,0,D
15655,101,2020,2021-02-20 17:00:00,h,2,0.942869,14,3,4,7.8571,11,5,1.0,0,D
15655,94,2020,2021-02-20 17:00:00,a,2,1.17826,9,3,10,9.9643,17,1,1.0,0,D
15656,102,2020,2021-02-28 11:30:00,h,0,0.459133,8,3,3,10.9667,7,5,1.0,0,L
15656,107,2020,2021-02-28 11:30:00,a,2,1.37431,20,8,12,11.5,17,6,3.0,0,W
15657,105,2020,2021-02-28 17:00:00,h,2,2.34858,18,5,5,8.6923,13,8,3.0,1,W
15657,222,2020,2021-02-28 17:00:00,a,0,0.430179,4,3,2,17.1111,15,2,2.0,0,L
15658,115,2020,2021-02-28 14:00:00,h,0,0.859768,14,3,8,6.2222,17,7,2.0,0,L
15658,116,2020,2021-02-28 14:00:00,a,2,1.47542,9,4,2,10.5,14,4,4.0,1,W
15659,99,2020,2021-02-28 14:00:00,h,1,1.00916,9,3,3,16.5,12,3,1.0,0,W
15659,110,2020,2021-02-28 14:00:00,a,0,0.393598,8,2,7,10.7,20,9,2.0,0,L
15660,106,2020,2021-02-28 14:00:00,h,3,2.85565,24,12,15,13.6923,12,9,0.0,0,W
15660,101,2020,2021-02-28 14:00:00,a,0,0.104998,3,2,0,21.4667,8,1,2.0,0,L
15661,94,2020,2021-02-27 19:45:00,h,1,0.7004,13,4,6,6.4865,18,8,2.0,0,D
15661,98,2020,2021-02-27 19:45:00,a,1,1.22214,15,5,8,6.7826,14,5,2.0,0,D
15662,97,2020,2021-02-27 17:00:00,h,2,1.30451,11,6,4,13.7647,9,4,1.0,0,W
15662,96,2020,2021-02-27 17:00:00,a,0,2.4983,20,7,20,5.4571,18,7,2.0,0,L
15663,95,2020,2021-02-28 19:45:00,h,1,1.198,18,8,10,9.6071,14,5,3.0,0,L
15663,111,2020,2021-02-28 19:45:00,a,2,3.2493,17,9,5,11.9583,9,8,3.0,0,W
15664,260,2020,2021-02-27 14:00:00,h,2,1.50261,11,4,4,5.4865,18,8,3.0,0,D
15664,230,2020,2021-02-27 14:00:00,a,2,1.22437,11,5,4,8.4615,19,2,4.0,0,D
15665,113,2020,2021-03-17 14:00:00,h,3,2.1526,18,11,6,11.52,10,6,1.0,0,W
15665,104,2020,2021-03-17 14:00:00,a,2,1.41405,14,4,8,7.8966,16,3,2.0,0,L
15666,230,2020,2021-03-04 19:45:00,h,1,0.807935,12,2,3,17.0556,8,2,0.0,0,L
15666,106,2020,2021-03-04 19:45:00,a,2,3.45928,11,6,11,12.1034,12,2,1.0,0,W
15667,104,2020,2021-03-03 17:30:00,h,3,2.4724,14,5,7,9.2692,16,6,2.0,0,D
15667,105,2020,2021-03-03 17:30:00,a,3,2.54342,16,5,7,21.0,13,4,2.0,0,D
15668,110,2020,2021-03-03 19:45:00,h,1,0.44021,7,2,2,17.0588,10,2,1.0,0,L
15668,95,2020,2021-03-03 19:45:00,a,2,1.38176,12,6,7,7.5,15,3,2.0,0,W
15669,101,2020,2021-03-03 19:45:00,h,1,0.282448,6,1,6,9.3438,16,2,1.0,0,D
15669,102,2020,2021-03-03 19:45:00,a,1,0.554452,11,4,4,12.1923,16,4,0.0,0,D
15670,98,2020,2021-03-02 19:45:00,h,3,2.61694,18,7,16,9.72,14,5,2.0,0,W
15670,260,2020,2021-03-02 19:45:00,a,0,1.26299,12,1,11,11.7083,13,10,0.0,0,L
15671,96,2020,2021-05-18 20:30:00,h,0,2.14691,23,7,14,6.5333,11,4,4.0,0,D
15671,113,2020,2021-05-18 20:30:00,a,0,0.280579,6,3,2,15.4783,13,0,0.0,0,D
15672,111,2020,2021-03-03 19:45:00,h,1,1.31277,12,7,14,6.0,21,7,4.0,0,D
15672,99,2020,2021-03-03 19:45:00,a,1,0.772446,5,2,4,10.6154,11,2,1.0,0,D
15673,222,2020,2021-03-03 19:45:00,h,0,0.345715,5,1,8,13.5294,8,2,0.0,0,L
15673,94,2020,2021-03-03 19:45:00,a,3,1.81493,9,4,10,9.52,20,7,1.0,0,W
15674,116,2020,2021-03-03 19:45:00,h,1,0.918475,11,5,3,10.0645,15,10,2.0,0,W
15674,97,2020,2021-03-03 19:45:00,a,0,0.572194,13,5,5,4.9545,18,4,2.0,0,L
15675,107,2020,2021-03-03 19:45:00,h,5,3.83419,21,11,16,7.6,7,4,0.0,0,W
15675,115,2020,2021-03-03 19:45:00,a,1,0.599388,4,2,1,15.25,13,3,2.0,0,L
15676,106,2020,2021-03-08 19:45:00,h,1,0.181511,5,1,4,11.1667,11,7,0.0,0,W
15676,107,2020,2021-03-08 19:45:00,a,0,0.676989,13,3,4,8.9412,17,7,1.0,0,L
15677,260,2020,2021-03-06 14:00:00,h,1,1.68194,11,3,3,4.8571,13,3,2.0,0,D
15677,222,2020,2021-03-06 14:00:00,a,1,0.319654,5,2,5,15.3636,17,1,4.0,0,D
15678,105,2020,2021-03-07 19:45:00,h,3,1.22462,14,7,3,11.7083,12,6,2.0,0,W
15678,97,2020,2021-03-07 19:45:00,a,1,0.770095,16,4,5,8.3704,13,3,0.0,0,L
15679,102,2020,2021-03-07 17:00:00,h,2,0.52749,12,5,4,10.75,15,3,4.0,0,D
15679,116,2020,2021-03-07 17:00:00,a,2,0.979884,9,4,2,12.25,13,5,3.0,0,D
15680,95,2020,2021-03-07 11:30:00,h,1,1.11292,17,2,11,12.7407,15,7,1.0,0,W
15680,101,2020,2021-03-07 11:30:00,a,0,0.22588,6,2,1,14.4,15,1,4.0,0,L
15681,98,2020,2021-03-06 19:45:00,h,3,1.44911,7,5,4,7.7895,10,4,0.0,0,W
15681,96,2020,2021-03-06 19:45:00,a,1,0.876141,15,4,7,13.6957,13,4,1.0,0,L
15682,94,2020,2021-03-07 14:00:00,h,0,1.12134,11,1,3,8.6522,14,8,2.0,0,L
15682,111,2020,2021-03-07 14:00:00,a,2,1.02359,11,3,2,9.7143,12,1,0.0,0,W
15683,110,2020,2021-03-07 14:00:00,h,3,1.2552,5,2,3,12.48,19,3,0.0,0,D
15683,230,2020,2021-03-07 14:00:00,a,3,2.66766,8,5,4,6.1034,16,3,3.0,0,D
15684,99,2020,2021-03-06 17:00:00,h,2,1.7241,13,7,8,28.3333,10,5,1.0,0,W
15684,104,2020,2021-03-06 17:00:00,a,0,0.944927,10,2,7,4.1875,11,6,0.0,0,L
15685,115,2020,2021-03-07 14:00:00,h,4,2.60234,19,7,4,9.9545,19,8,4.0,0,W
15685,113,2020,2021-03-07 14:00:00,a,2,1.97011,18,4,6,5.3448,22,8,2.0,1,L
15686,96,2020,2021-03-12 14:00:00,h,3,2.70511,25,6,7,5.8529,10,5,0.0,0,W
15686,115,2020,2021-03-12 14:00:00,a,2,1.38008,6,3,0,21.1333,11,1,3.0,0,L
15687,222,2020,2021-03-13 17:00:00,h,1,1.543,17,4,6,6.7727,15,8,3.0,0,L
15687,110,2020,2021-03-13 17:00:00,a,4,2.26928,11,5,3,12.32,18,3,1.0,0,W
15688,113,2020,2021-03-14 14:00:00,h,1,1.35492,6,3,0,28.3077,11,1,0.0,0,L
15688,106,2020,2021-03-14 14:00:00,a,2,2.51476,13,3,12,6.5,12,8,1.0,0,W
15689,116,2020,2021-03-14 17:00:00,h,1,0.656951,12,4,8,11.4828,12,8,0.0,0,L
15689,98,2020,2021-03-14 17:00:00,a,3,2.33997,10,6,10,15.6875,16,5,2.0,0,W
15690,111,2020,2021-03-14 19:45:00,h,0,1.48364,13,5,3,13.2,12,5,1.0,1,L
15690,105,2020,2021-03-14 19:45:00,a,1,1.34959,15,4,7,14.8,10,4,3.0,0,W
15691,230,2020,2021-03-14 14:00:00,h,2,2.09688,7,4,3,11.8261,18,0,3.0,0,W
15691,95,2020,2021-03-14 14:00:00,a,0,1.6811,21,6,19,7.6875,16,12,3.0,0,L
15692,97,2020,2021-03-14 11:30:00,h,3,2.26652,10,7,6,10.087,16,2,2.0,0,W
15692,102,2020,2021-03-14 11:30:00,a,1,1.56796,18,4,9,8.4231,11,6,2.0,0,L
15693,107,2020,2021-03-12 19:45:00,h,3,2.01267,14,7,9,12.963,17,3,2.0,0,W
15693,260,2020,2021-03-12 19:45:00,a,1,1.24595,7,3,8,18.0,6,5,0.0,0,L
15694,101,2020,2021-03-13 19:45:00,h,1,1.64784,11,2,3,8.3929,14,6,3.0,0,D
15694,99,2020,2021-03-13 19:45:00,a,1,1.91532,9,3,7,43.5714,6,3,1.0,0,D
15695,104,2020,2021-03-13 14:00:00,h,3,1.56376,17,8,6,15.4737,15,6,3.0,0,W
15695,94,2020,2021-03-13 14:00:00,a,2,1.47961,13,6,9,6.9643,18,5,2.0,0,L
15696,94,2020,2021-03-21 11:30:00,h,0,0.145024,3,1,3,7.0769,23,4,3.0,0,L
15696,107,2020,2021-03-21 11:30:00,a,2,2.06793,16,6,7,7.7586,20,7,2.0,0,W
15697,115,2020,2021-03-20 14:00:00,h,2,1.94617,17,4,8,8.55,11,10,4.0,0,L
15697,97,2020,2021-03-20 14:00:00,a,3,3.85076,21,9,9,5.5172,16,3,7.0,0,W
15698,260,2020,2021-03-20 17:00:00,h,2,1.03827,12,5,6,8.7778,13,4,1.0,0,W
15698,116,2020,2021-03-20 17:00:00,a,1,2.95218,13,6,8,11.5,16,4,2.0,0,L
15699,230,2020,2021-03-19 19:45:00,h,1,2.09686,12,8,9,6.9667,22,1,5.0,0,L
15699,101,2020,2021-03-19 19:45:00,a,2,0.896292,9,2,0,21.7059,8,3,2.0,0,W
15700,99,2020,2021-03-21 14:00:00,h,0,1.92074,12,3,6,16.4706,9,6,1.0,0,L
15700,96,2020,2021-03-21 14:00:00,a,1,1.51277,16,6,6,12.35,13,11,3.0,0,W
15701,110,2020,2021-03-21 17:00:00,h,2,0.445056,7,2,2,15.1579,6,8,1.0,0,L
15701,111,2020,2021-03-21 17:00:00,a,3,1.83261,13,3,8,7.1,11,8,3.0,0,W
15702,95,2020,2021-03-21 19:45:00,h,0,0.733296,8,3,8,15.8095,18,6,5.0,0,L
15702,105,2020,2021-03-21 19:45:00,a,2,1.07404,11,5,6,12.1481,13,4,3.0,0,W
15703,106,2020,2021-04-07 18:45:00,h,2,1.27678,7,2,7,31.5714,8,1,2.0,0,W
15703,104,2020,2021-04-07 18:45:00,a,1,0.868116,15,3,8,10.619,13,8,3.0,0,L
15704,98,2020,2021-03-21 14:00:00,h,0,2.31196,21,7,4,3.1034,12,9,2.0,0,L
15704,222,2020,2021-03-21 14:00:00,a,1,0.247326,7,1,4,11.2593,13,1,4.0,0,W
15705,102,2020,2021-03-21 14:00:00,h,1,0.774348,6,2,3,11.44,15,1,0.0,0,W
15705,113,2020,2021-03-21 14:00:00,a,0,0.739358,11,0,4,5.4348,18,7,1.0,0,L
15706,105,2020,2021-04-03 13:00:00,h,4,3.45014,26,8,20,8.8462,5,4,0.0,0,W
15706,115,2020,2021-04-03 13:00:00,a,3,1.17165,8,4,2,20.6842,17,6,4.0,0,L
15707,101,2020,2021-04-03 13:00:00,h,1,1.18401,8,1,3,11.75,17,4,2.0,0,D
15707,110,2020,2021-04-03 13:00:00,a,1,0.905325,10,3,4,14.7143,10,2,1.0,1,D
15708,97,2020,2021-04-03 18:45:00,h,0,1.26861,12,2,8,12.4,17,4,4.0,0,L
15708,106,2020,2021-04-03 18:45:00,a,1,2.12357,14,3,10,11.9583,15,4,4.0,0,W
15709,113,2020,2021-04-03 16:00:00,h,2,1.15909,10,6,2,14.2083,16,5,3.0,0,D
15709,98,2020,2021-04-03 16:00:00,a,2,3.29698,22,8,9,6.7,15,6,2.0,0,D
15710,222,2020,2021-04-03 13:00:00,h,2,1.38823,6,4,3,12.7407,21,3,2.0,0,D
15710,230,2020,2021-04-03 13:00:00,a,2,1.2091,17,6,11,4.96,18,3,1.0,0,D
15711,104,2020,2021-04-03 13:00:00,h,2,3.38116,13,6,8,11.05,15,3,4.0,0,D
15711,95,2020,2021-04-03 13:00:00,a,2,1.55499,11,8,4,19.8571,15,4,3.0,0,D
15712,111,2020,2021-04-03 10:30:00,h,1,0.96551,14,3,17,8.0952,15,5,2.0,0,D
15712,102,2020,2021-04-03 10:30:00,a,1,1.01539,6,4,4,13.8261,16,5,5.0,1,D
15713,96,2020,2021-04-03 13:00:00,h,2,2.36513,11,5,7,9.3929,18,3,3.0,2,W
15713,260,2020,2021-04-03 13:00:00,a,1,0.938101,7,3,0,12.0,21,4,3.0,0,L
15714,107,2020,2021-04-03 13:00:00,h,3,2.63099,23,8,27,5.6047,15,4,0.0,0,W
15714,99,2020,2021-04-03 13:00:00,a,2,0.738068,9,3,4,30.0,9,1,2.0,0,L
15715,116,2020,2021-04-03 13:00:00,h,0,1.24308,24,5,10,10.1333,17,6,1.0,0,L
15715,94,2020,2021-04-03 13:00:00,a,2,1.30136,10,5,14,8.1905,18,5,3.0,0,W
15716,110,2020,2021-04-11 18:45:00,h,2,1.28762,10,2,5,16.0909,15,0,3.0,0,L
15716,107,2020,2021-04-11 18:45:00,a,3,3.07955,15,8,15,7.6552,13,6,1.0,0,W
15717,95,2020,2021-04-11 16:00:00,h,1,1.3735,14,6,9,19.3889,14,4,3.0,0,W
15717,97,2020,2021-04-11 16:00:00,a,0,2.0125,12,4,7,13.4118,14,6,2.0,0,L
15718,106,2020,2021-04-11 10:30:00,h,1,1.25573,15,7,15,11.3667,10,5,1.0,0,W
15718,116,2020,2021-04-11 10:30:00,a,0,0.242059,7,1,3,34.2222,12,0,1.0,0,L
15719,260,2020,2021-04-10 13:00:00,h,3,1.39234,7,3,7,10.1364,12,3,1.0,0,W
15719,115,2020,2021-04-10 13:00:00,a,2,1.43962,9,5,8,11.3103,15,4,1.0,0,L
15720,98,2020,2021-04-11 13:00:00,h,3,2.82825,25,12,11,11.7391,15,8,3.0,0,W
15720,101,2020,2021-04-11 13:00:00,a,1,1.47493,10,3,4,18.5417,11,6,3.0,0,L
15721,94,2020,2021-04-11 13:00:00,h,0,0.215489,5,0,3,9.5,15,5,0.0,0,L
15721,96,2020,2021-04-11 13:00:00,a,1,0.457956,12,1,8,8.84,13,4,2.0,0,W
15722,230,2020,2021-04-10 16:00:00,h,1,1.7023,16,5,11,12.5789,14,7,4.0,0,L
15722,111,2020,2021-04-10 16:00:00,a,3,1.0074,10,5,6,16.7,11,3,4.0,1,W
15723,102,2020,2021-04-11 13:00:00,h,0,0.904896,13,4,8,8.7037,14,8,0.0,0,L
15723,105,2020,2021-04-11 13:00:00,a,2,1.89882,20,8,11,14.0,10,7,3.0,0,W
15724,222,2020,2021-04-12 18:45:00,h,0,0.392283,9,3,5,27.3333,12,3,3.0,0,L
15724,104,2020,2021-04-12 18:45:00,a,1,1.28252,15,5,7,4.8519,14,8,2.0,0,W
15725,99,2020,2021-04-10 18:45:00,h,0,1.03189,16,4,8,6.64,21,5,0.0,0,L
15725,113,2020,2021-04-10 18:45:00,a,1,1.53854,10,1,1,15.4286,19,4,3.0,0,W
15726,96,2020,2021-04-18 13:00:00,h,5,3.64262,13,7,9,11.8235,14,5,2.0,0,W
15726,222,2020,2021-04-18 13:00:00,a,3,1.40017,16,6,4,14.2609,11,4,3.0,0,L
15727,104,2020,2021-04-17 16:00:00,h,3,2.27601,11,5,7,7.8462,8,3,3.0,0,W
15727,110,2020,2021-04-17 16:00:00,a,1,0.777004,7,5,6,22.9474,16,4,5.0,0,L
15728,111,2020,2021-04-18 10:30:00,h,2,1.21528,17,4,7,10.7692,10,5,0.0,0,W
15728,101,2020,2021-04-18 10:30:00,a,1,1.31309,12,4,2,18.2353,13,4,1.0,0,L
15729,105,2020,2021-04-18 18:45:00,h,1,0.584142,12,1,4,17.2105,12,3,5.0,0,D
15729,106,2020,2021-04-18 18:45:00,a,1,1.0199,10,2,4,18.7222,12,3,2.0,0,D
15730,107,2020,2021-04-18 13:00:00,h,1,0.979557,14,2,7,8.3056,18,3,3.0,0,W
15730,98,2020,2021-04-18 13:00:00,a,0,0.795659,11,1,12,8.8148,15,8,2.0,0,L
15731,116,2020,2021-04-17 18:45:00,h,4,2.36238,20,5,9,8.8824,14,0,4.0,0,W
15731,230,2020,2021-04-17 18:45:00,a,3,1.6174,11,5,5,13.0476,12,4,2.0,0,L
15732,113,2020,2021-04-18 16:00:00,h,3,3.37014,27,11,9,9.2667,13,11,2.0,0,W
15732,95,2020,2021-04-18 16:00:00,a,1,1.507,9,4,6,10.15,13,3,2.0,1,L
15733,97,2020,2021-04-18 13:00:00,h,4,3.12881,11,5,3,13.8889,15,4,1.0,0,W
15733,260,2020,2021-04-18 13:00:00,a,1,0.532614,8,4,9,8.9231,12,8,1.0,0,L
15734,115,2020,2021-04-17 13:00:00,h,1,1.56852,7,3,4,8.72,12,5,0.0,0,L
15734,99,2020,2021-04-17 13:00:00,a,2,0.827427,11,5,9,10.7419,19,7,2.0,1,W
15735,102,2020,2021-04-17 13:00:00,h,3,1.94443,12,5,7,7.8636,16,5,3.0,0,W
15735,94,2020,2021-04-17 13:00:00,a,1,1.31995,19,5,7,14.5,14,7,3.0,0,L
15736,95,2020,2021-04-22 16:30:00,h,1,1.11253,14,3,5,6.6552,16,4,4.0,1,D
15736,107,2020,2021-04-22 16:30:00,a,1,2.39045,21,8,20,16.619,7,8,2.0,1,D
15737,101,2020,2021-04-21 18:45:00,h,2,1.28057,13,4,6,8.75,14,3,2.0,0,D
15737,222,2020,2021-04-21 18:45:00,a,2,1.03972,8,2,4,14.375,18,0,0.0,0,D
15738,99,2020,2021-04-21 18:45:00,h,0,0.764035,12,2,11,12.15,11,2,0.0,0,L
15738,116,2020,2021-04-21 18:45:00,a,1,1.37919,15,4,6,11.4074,14,5,2.0,0,W
15739,94,2020,2021-04-20 18:45:00,h,1,1.9565,9,5,7,8.0,16,5,2.0,0,L
15739,110,2020,2021-04-20 18:45:00,a,2,1.14388,6,4,6,14.0,20,3,3.0,0,W
